student_id,name,gender,score,latitude,longitude,socioeconomic_status,disability,choice_1,choice_2,choice_3
ST12394,Eric Sims,Male,300,-0.8689757457137499,35.75988646206057,2,0,S1043,S1000,S1038
ST12395,Michael Hansen,Male,220,-1.030877394536653,36.59760156344544,4,0,S1020,S1005,S1046
ST12396,James Davis,Male,254,-1.9164873153374984,36.87261148211983,9,0,S1046,S1036,S1043
ST12397,Crystal Greene,Female,225,-1.3408969450772072,35.980208933478586,7,0,S1046,S1026,S1024
ST12398,Adam Reyes,Male,301,-2.02082873225428,35.79113844394387,7,0,S1012,S1019,S1004
ST12399,Spencer Harvey,Male,213,-1.65769212045702,36.062347354378716,4,0,S1016,S1024,S1011
ST12400,Teresa Logan,Female,397,-1.253131351720895,36.713098882110344,10,0,S1035,S1028,S1049
ST12401,Erin Lee,Female,347,-0.4253732666975991,36.511068997476244,5,0,S1048,S1035,S1049
ST12402,Linda Jones,Female,306,-0.47869421664945533,37.42154480153343,10,0,S1046,S1045,S1021
ST12403,Cory Berry,Male,345,-1.5805946332960832,37.43213556159336,5,0,S1001,S1017,S1002
ST12404,David Fisher,Male,159,-0.5171906968358303,37.28002023148497,3,0,S1016,S1039,S1044
ST12405,Jeremy Sanchez,Male,324,-1.2857541179436458,37.39052662332084,8,0,S1044,S1037,S1032
ST12406,Amy Collins,Female,339,-1.1455955963706725,36.31875612308103,7,0,S1006,S1004,S1022
ST12407,Tyler Webster,Male,292,-1.2405634790379563,36.687873918719355,10,0,S1034,S1008,S1003
ST12408,Stephen Rowe,Male,159,-1.2044150615763387,36.72381226762677,3,0,S1005,S1010,S1025
ST12409,Eric Cooper,Male,277,-2.1443001908439507,37.34887681274464,4,0,S1048,S1026,S1025
ST12410,Adam Willis,Male,210,-1.298383292150203,36.38175422051536,4,0,S1002,S1020,S1007
ST12411,Amy Hunter,Female,237,-1.3091833154451262,36.42303516475501,9,0,S1022,S1043,S1021
ST12412,Shannon Henderson,Female,225,-1.8076185331781178,37.208051027534516,3,0,S1024,S1002,S1030
ST12413,Christina Kerr,Female,277,-0.9614818259425708,36.36942425554343,6,0,S1039,S1006,S1028
ST12414,Gloria Contreras,Female,281,-2.8090946810726347,36.769045959512155,2,0,S1026,S1024,S1038
ST12415,William Greene,Male,259,-2.077191049868679,37.58610992328654,7,0,S1016,S1043,S1036
ST12416,Kenneth Mccarty,Male,217,-0.6743841121215997,37.679750046440304,1,0,S1005,S1033,S1016
ST12417,Jason Martin,Male,279,-0.7893205764969109,38.355651055793324,8,0,S1035,S1008,S1004
ST12418,Richard Williams,Male,215,-1.3523852283846074,36.825575337459846,10,0,S1002,S1030,S1026
ST12419,April Walker,Female,191,-0.955836520305833,36.94572263310613,2,0,S1023,S1046,S1034
ST12420,Lori Allen,Female,201,-0.6054118040603337,37.979310795888054,5,0,S1000,S1012,S1008
ST12421,Troy Rivera,Male,274,-0.3621866191036953,36.467179979921596,4,0,S1027,S1010,S1029
ST12422,Christine Lopez,Female,242,-0.8816136038988669,37.1050400983861,5,0,S1033,S1027,S1040
ST12423,Heidi Jones MD,Female,334,-1.2164572310897706,37.131188381211786,8,0,S1040,S1020,S1006
ST12424,Dylan Lee,Male,333,-1.2887405260014027,36.58232559284763,5,0,S1019,S1017,S1036
ST12425,Ralph Williams,Male,292,-0.4566747352781697,37.924325361039074,1,0,S1045,S1018,S1040
ST12426,Craig Thompson,Male,242,-1.7379781225955402,37.32360652508917,6,0,S1001,S1028,S1049
ST12427,Michelle Morgan,Female,439,-1.5500093653145373,36.35935812838543,1,0,S1029,S1015,S1034
ST12428,Cassandra Smith,Female,393,-0.5543177569249983,36.12990343364238,7,0,S1016,S1049,S1035
ST12429,Thomas Smith,Male,281,-1.5765274511185434,36.86313319684857,6,1,S1038,S1049,S1032
ST12430,Jamie Cobb,Female,202,-1.45523373363394,37.63228704170447,6,0,S1031,S1000,S1021
ST12431,Taylor Torres,Female,235,-1.151302794993141,36.87450615444222,3,0,S1044,S1041,S1045
ST12432,Robert Guerrero,Male,244,-1.3311054707372925,37.238386090167026,1,0,S1016,S1047,S1021
ST12433,William Cuevas,Male,302,-1.7648204716761435,37.54712820756289,7,0,S1041,S1023,S1014
ST12434,Shawn Jones,Male,138,-1.0711253342150504,36.20554723973573,1,0,S1028,S1009,S1031
ST12435,Thomas Norton,Male,317,-0.707363190041561,37.27729095847307,9,0,S1018,S1038,S1021
ST12436,Jamie Brooks,Female,259,-1.1458515343523308,37.11408174452309,7,0,S1028,S1044,S1002
ST12437,William Sanchez,Male,213,-0.7056089607122693,37.180428663456375,7,0,S1015,S1000,S1040
ST12438,Lisa Lopez,Female,310,-0.20082756617847664,36.45917075371751,7,0,S1049,S1037,S1000
ST12439,Rachel Murphy,Female,291,-1.4362281349969066,36.409602800347656,3,0,S1038,S1005,S1013
ST12440,Robert Salas,Male,297,-1.56766623393485,36.7601613585642,5,0,S1008,S1033,S1022
ST12441,Warren Blackwell,Male,368,-1.7019107972711627,36.82487700993909,1,0,S1009,S1016,S1034
ST12442,Angela Ruiz,Female,226,-1.7508699056198669,36.91446169547627,7,0,S1008,S1048,S1002
ST12443,Amy Romero,Female,332,-1.8150787419452934,36.89834463330032,8,0,S1035,S1030,S1027
ST12444,Matthew Hicks,Male,373,-0.6456892977958939,36.93216256596764,2,0,S1000,S1037,S1023
ST12445,John Morris,Male,237,-1.0204715175128634,35.91810517540927,8,0,S1033,S1036,S1010
ST12446,Melissa Baldwin,Female,269,-1.5201371363558152,36.948741777149046,7,0,S1041,S1011,S1007
ST12447,Derrick Morales,Male,201,-1.3595951139885307,36.463080431194726,10,0,S1042,S1043,S1005
ST12448,Lauren Johnson,Female,278,-1.5737488337729415,37.10909317556694,1,0,S1033,S1002,S1021
ST12449,Dale Roy,Male,235,-1.2251290585239933,36.5160534391491,5,0,S1018,S1047,S1046
ST12450,Eric Oneal,Male,280,-1.563274986805157,36.516305748874856,10,0,S1007,S1021,S1041
ST12451,Taylor Brooks,Female,230,-1.491728322972981,37.275335267305145,10,0,S1006,S1009,S1031
ST12452,Chad Miller,Male,196,-1.7548276240495289,36.501344172923616,1,0,S1045,S1035,S1000
ST12453,Gregory Silva,Male,373,-0.7998035525521016,37.21723615934536,8,1,S1026,S1048,S1016
ST12454,Lisa Simmons,Female,300,-1.6156129001493282,37.83078790658753,10,0,S1048,S1024,S1044
ST12455,Jason Ballard,Male,255,-1.7045803432956204,36.22149050008248,1,0,S1027,S1000,S1048
ST12456,James White,Male,221,-0.6928246484439596,37.64514723951942,8,0,S1033,S1041,S1010
ST12457,Matthew Howard,Male,252,-2.0823309406817647,36.22698197092005,4,0,S1007,S1016,S1035
ST12458,Ryan Hunt,Male,346,-1.3323116249279936,37.27198136672224,4,0,S1005,S1021,S1034
ST12459,Richard House,Male,215,-1.5523678357417756,36.424940358841496,4,0,S1045,S1025,S1040
ST12460,Benjamin Johnson,Male,303,-2.645882846836054,37.01257579057746,10,0,S1020,S1038,S1016
ST12461,Christina Murphy,Female,270,-1.1477201732239657,36.926978523529975,6,0,S1044,S1001,S1002
ST12462,Robyn Sutton,Female,214,-1.1908476616988524,36.79753784836387,4,0,S1041,S1006,S1034
ST12463,Michael Bolton,Male,246,-0.9707414236842582,37.18221961567863,4,0,S1007,S1043,S1014
ST12464,Dr. Patrick Gaines Jr.,Male,345,-1.235392400900921,38.09492726797139,9,0,S1017,S1031,S1029
ST12465,Samantha Logan,Female,382,-1.5533604647048185,36.09634800676663,10,0,S1025,S1028,S1010
ST12466,Jared Carpenter,Male,252,-1.7655913828086742,37.183052741891366,9,0,S1017,S1013,S1020
ST12467,John Hunt,Male,286,-2.3874014582005687,36.449880079484075,8,0,S1042,S1041,S1021
ST12468,Chase Sanders,Male,248,-1.3129300116906675,36.03888469199169,6,1,S1035,S1012,S1043
ST12469,Paul Wells,Male,426,-1.5978579010191774,37.21567166216343,7,0,S1005,S1045,S1017
ST12470,Richard Todd,Male,263,-1.5527274034280647,37.17193634816312,4,0,S1024,S1025,S1015
ST12471,Julia Conner,Female,332,-1.043234945220504,36.55722723816533,2,0,S1015,S1005,S1040
ST12472,Cole Carrillo,Male,319,-1.0464629896368587,37.9143051554924,4,0,S1022,S1042,S1029
ST12473,Christine Cole,Female,244,-1.9669250149829218,37.11750739230835,9,0,S1040,S1035,S1012
ST12474,James Ray,Male,346,-1.6487554501401058,35.543380850839775,6,0,S1049,S1033,S1016
ST12475,Tony Smith,Male,238,-0.4525876007480859,35.64986055132531,4,0,S1011,S1047,S1039
ST12476,Ruben Morgan,Male,223,-2.5353607363105946,37.45560447508884,1,0,S1042,S1021,S1031
ST12477,Melissa Powell,Female,182,-1.5197613219836736,37.127435627083415,4,0,S1033,S1019,S1038
ST12478,Kimberly Nguyen,Female,295,-1.9274843944147704,36.81576173324891,4,0,S1030,S1035,S1047
ST12479,Richard Weeks,Male,294,-1.5941149427373855,36.931502093816796,9,0,S1006,S1037,S1025
ST12480,Troy Rivera,Male,142,-1.6688240959945213,36.13922463421984,2,0,S1032,S1002,S1023
ST12481,Lindsey Franklin,Female,291,-0.9124122503052741,36.42812426551839,10,0,S1032,S1007,S1047
ST12482,William Harris,Male,203,-0.5613869407113926,36.84023051419572,7,0,S1000,S1040,S1016
ST12483,Kimberly Lopez,Female,254,-0.6992417952054262,36.120543521651136,9,0,S1034,S1014,S1041
ST12484,Keith Hayes,Male,248,-0.8598013916385155,35.85604180993025,1,0,S1000,S1035,S1009
ST12485,Brandon Garcia,Male,219,-1.257335107814099,36.950428484821934,8,0,S1032,S1010,S1002
ST12486,Andrew Barker,Male,266,-1.5798635842682662,36.08306815499819,1,0,S1036,S1047,S1009
ST12487,Cody Jones,Male,289,-2.1693215466286837,38.14978022445633,10,0,S1025,S1036,S1040
ST12488,Mrs. Crystal Keller,Female,291,-1.273870301490707,37.274532569626125,9,0,S1033,S1028,S1035
ST12489,Anthony Stone,Male,202,-1.0602384712214428,36.23814958805964,3,0,S1000,S1037,S1003
ST12490,Shannon Jenkins,Female,271,-1.4557627875361978,37.2218554762454,5,0,S1049,S1047,S1032
ST12491,Ashley Herrera,Female,309,-1.1863312773541443,37.03151282437551,9,0,S1013,S1020,S1044
ST12492,Benjamin Friedman,Male,196,-0.9459825572658712,37.2946486523297,6,0,S1031,S1008,S1003
ST12493,Carlos Harris,Male,248,-0.842736612993178,36.51799500998517,1,0,S1023,S1012,S1025
ST12494,Michael Wells,Male,147,-1.806862257597897,37.80174199097794,4,0,S1030,S1005,S1016
ST12495,Todd Matthews,Male,277,-1.4835996072417288,37.03893424359159,3,0,S1038,S1023,S1039
ST12496,Michael Hill,Male,320,-1.3922875918821571,35.7429452845914,1,0,S1017,S1042,S1040
ST12497,Charles Brown,Male,281,-1.4795988242487093,36.843758725741544,1,0,S1012,S1005,S1015
ST12498,Rhonda Fox,Female,236,-1.3540085465917027,36.6431095125259,3,0,S1003,S1014,S1041
ST12499,Sherry Stevens,Female,206,-1.7287387611621132,36.76349247627391,3,0,S1018,S1031,S1006
ST12500,Nancy Roberts,Female,294,-1.1640463774646412,36.018214214833435,2,0,S1007,S1035,S1030
ST12501,Jesus Graves,Male,181,-1.2664980447130179,36.207725617381044,3,0,S1010,S1023,S1007
ST12502,Elizabeth Austin,Female,291,-1.3391812968000922,36.82027995078617,9,0,S1037,S1031,S1048
ST12503,Casey Wright,Female,281,-1.413763246686863,37.00042540761485,6,0,S1028,S1003,S1038
ST12504,Morgan Ellis,Female,277,-1.2924431233872413,36.51993295400257,9,0,S1049,S1002,S1028
ST12505,Catherine Carroll,Female,350,-0.6359252903250205,36.03073688837172,7,0,S1044,S1016,S1015
ST12506,Theresa Allen,Female,289,-0.5885523797926108,37.00728567350424,7,0,S1049,S1046,S1042
ST12507,Donald Fuller,Male,383,-1.8611176542948096,36.02920330226053,2,0,S1043,S1012,S1033
ST12508,Thomas Wolfe,Male,223,-1.3041795547901458,37.04793469875127,9,0,S1001,S1030,S1036
ST12509,Claudia Snyder,Female,138,-1.7658795999621502,37.50633488453206,3,0,S1030,S1038,S1018
ST12510,Kristen Carney MD,Female,188,-1.382450046008111,36.23627692848134,7,0,S1024,S1039,S1027
ST12511,Randall Nguyen,Male,367,-1.21640139025498,36.46019522583863,1,0,S1049,S1005,S1018
ST12512,Dawn Hunter,Female,364,-1.9380549997938026,37.53891883226079,10,0,S1018,S1012,S1027
ST12513,Angel Neal,Female,291,-0.6253998828336377,36.13619331888953,8,0,S1004,S1006,S1000
ST12514,Jane Reese,Female,214,-2.404966668694445,37.324365147033944,1,0,S1001,S1026,S1042
ST12515,James Smith,Male,229,-0.9675533078062497,37.28215478753284,1,0,S1012,S1044,S1014
ST12516,Thomas Murphy,Male,254,-0.5670791474841727,36.58507725856306,6,0,S1005,S1032,S1007
ST12517,John Jones,Male,247,-2.0604947569931573,37.700853344927296,7,0,S1003,S1048,S1024
ST12518,David Dodson,Male,313,-0.8658957949200128,36.18578118638402,4,0,S1039,S1022,S1035
ST12519,Samantha Skinner,Female,316,-0.5990768213562279,36.547314943613515,8,0,S1003,S1017,S1010
ST12520,Albert Garcia,Male,340,-1.4850244463644524,37.33845300280492,1,0,S1031,S1004,S1005
ST12521,Joseph Myers,Male,211,-1.975188604604471,36.81051841416085,5,0,S1014,S1010,S1028
ST12522,Phillip Byrd,Male,209,-1.1750523514144473,36.682653465870466,6,0,S1015,S1040,S1020
ST12523,Heather Robinson,Female,274,-1.1366775141142382,36.87590096911465,5,0,S1037,S1028,S1021
ST12524,Megan Robinson,Female,235,-1.304764075330085,36.99517551354616,8,0,S1009,S1048,S1044
ST12525,Russell Cain,Male,252,-2.8423591576876843,36.95573151896222,5,0,S1024,S1044,S1031
ST12526,Michelle Prince,Female,254,-1.3296426054964465,36.20408108825632,1,0,S1038,S1012,S1018
ST12527,Eric Williams,Male,391,-1.681393523405856,37.14393246147861,9,0,S1043,S1029,S1033
ST12528,Patricia Wang,Female,264,-1.0747887957090283,36.40257118123971,3,0,S1021,S1041,S1025
ST12529,Jade Allen,Female,215,-1.0162598838720154,37.77034437393604,2,0,S1032,S1035,S1005
ST12530,Javier Hays,Male,216,-0.8296087395670995,36.62820912749264,7,0,S1040,S1009,S1016
ST12531,Corey Caldwell,Male,310,-0.7455039051051849,35.5744515428799,5,0,S1027,S1003,S1049
ST12532,Sonya Robles,Female,260,-0.8946404028686328,37.7230268314088,4,0,S1005,S1018,S1015
ST12533,Carol Jackson,Female,246,-1.3780871029427115,36.35205734190935,3,0,S1011,S1027,S1046
ST12534,Brian Murphy,Male,246,-1.3278928464469395,36.69533002526985,6,0,S1048,S1024,S1015
ST12535,Chelsey Clark,Female,359,-1.788144840049811,36.40380243092021,4,0,S1002,S1023,S1000
ST12536,Todd Martinez,Male,288,-1.0561650260616622,37.20016595049336,3,0,S1041,S1031,S1012
ST12537,Howard Thompson,Male,212,-1.5512132520535815,37.39331378920823,2,0,S1016,S1033,S1032
ST12538,Emily Price,Female,251,-1.7890906903053951,37.284078684013004,1,0,S1047,S1025,S1045
ST12539,Andrea Briggs,Female,290,-0.9274416347064026,36.79028723039547,2,0,S1018,S1044,S1012
ST12540,Jackie Jones,Female,308,-1.5385424561918593,36.530344261456776,9,0,S1005,S1028,S1046
ST12541,Eric George,Male,312,-1.8702266155715632,36.97680955278546,2,0,S1028,S1015,S1021
ST12542,Ashley Herrera DVM,Female,252,-1.5069596945495831,37.090887984913245,7,0,S1039,S1007,S1031
ST12543,Carolyn Haley,Female,216,-1.2055011786456262,35.909092410717676,8,0,S1017,S1002,S1015
ST12544,Vicki Horton,Female,307,-0.5547844362424391,36.48043244684241,2,0,S1040,S1044,S1002
ST12545,William Benson,Male,258,-1.4564624064831455,36.118494727697566,10,0,S1005,S1016,S1049
ST12546,Mark Henson,Male,274,-1.559118014659416,37.48963694892532,6,0,S1039,S1046,S1007
ST12547,Sarah Olson,Female,212,-1.307107866023951,36.49595020306248,3,0,S1013,S1020,S1005
ST12548,Lee Richards,Male,179,-1.5426885684765175,36.881438284112306,3,0,S1038,S1033,S1007
ST12549,Martin Hall,Male,123,-1.6795086318002574,37.428407360040005,5,0,S1044,S1038,S1020
ST12550,William Hall,Male,390,-1.1130502085543763,36.3014081745226,10,0,S1001,S1021,S1017
ST12551,Steven Parker,Male,281,-1.3335377778426714,36.79400350874307,4,0,S1025,S1036,S1044
ST12552,Nicole Harvey,Female,354,-0.7409527185897447,36.52009294280945,4,0,S1005,S1013,S1008
ST12553,Jade Phillips,Female,393,-1.068779749172307,35.927569871183664,7,0,S1048,S1006,S1007
ST12554,Christine Johnson,Female,247,-1.4286660718596262,37.29272669547025,4,0,S1016,S1032,S1025
ST12555,Linda Bautista,Female,396,-1.3820543154007627,36.68927010844011,6,0,S1015,S1029,S1009
ST12556,Gary Ramirez,Male,229,-1.4353817161657276,37.15330780820002,8,0,S1016,S1007,S1030
ST12557,Philip Meyer,Male,261,-0.594834249018612,37.20455307295581,2,0,S1023,S1008,S1015
ST12558,Matthew Roberts Jr.,Male,229,-1.88878940622191,36.12089075217606,9,0,S1049,S1007,S1036
ST12559,Gary Allen,Male,265,-1.573607097456334,36.21357845222966,9,0,S1025,S1049,S1037
ST12560,Terry Ortega,Male,302,-1.9186283119212295,36.603051497137145,3,0,S1004,S1017,S1013
ST12561,Michael Ball,Male,282,-1.5593658790112923,36.360719282110786,2,0,S1009,S1002,S1007
ST12562,Jane Morris,Female,273,-1.5744511769989726,37.56115693928677,5,0,S1033,S1000,S1043
ST12563,Abigail Kane,Female,205,-1.1165543541616327,37.510015985317786,6,0,S1034,S1014,S1015
ST12564,Corey Walters,Male,294,-2.1812013637829235,36.90373588111486,4,0,S1008,S1038,S1019
ST12565,Christina Davis,Female,243,-1.1639002203780808,36.66412996855182,4,0,S1046,S1033,S1007
ST12566,Ronald Frederick,Male,295,-1.2957201992970735,37.17219769863856,1,0,S1040,S1006,S1038
ST12567,Blake Hardy,Male,281,-0.031584686985683064,37.504042726873564,8,0,S1018,S1048,S1030
ST12568,Nathan Sanchez,Male,165,-1.5656547547916522,37.05432937154459,2,0,S1029,S1007,S1032
ST12569,David Mitchell,Male,268,-1.5965580647524769,36.82585352238697,10,0,S1020,S1027,S1005
ST12570,Madison Nelson,Female,193,-1.3684255005809878,36.413286205468914,6,0,S1001,S1047,S1021
ST12571,Angela Kaufman,Female,173,-0.8597635145375156,36.966284116872394,10,0,S1018,S1047,S1012
ST12572,Christopher Alexander,Male,163,-1.7063133907958907,36.775161255837894,1,0,S1023,S1032,S1027
ST12573,Nancy Wolf,Female,122,-1.2919406942674658,36.54325934519272,1,0,S1019,S1015,S1046
ST12574,Rebecca Smith,Female,318,-0.8458681653861522,36.86450318097782,5,0,S1015,S1046,S1044
ST12575,Sarah Blake,Female,213,-1.3031102541873045,36.86263051410119,9,0,S1011,S1015,S1043
ST12576,Linda Hernandez,Female,186,-1.308114016752112,36.145339500997935,2,0,S1039,S1037,S1026
ST12577,Dawn Ford,Female,293,-1.5308263636147086,36.80250725551262,1,0,S1006,S1017,S1037
ST12578,Jaime Obrien,Female,171,-0.8585706623142091,36.348964878277336,9,0,S1015,S1005,S1017
ST12579,Breanna Harrison,Female,244,-0.6534492810007774,35.725206095793595,1,0,S1027,S1044,S1011
ST12580,Colton Smith,Male,263,-1.3253348656856712,37.370848268366665,5,0,S1036,S1029,S1026
ST12581,Molly Henry,Female,139,-1.8392925006861134,37.452877289206846,3,0,S1018,S1006,S1029
ST12582,Todd Waller,Male,225,-1.6330109511677022,36.7000630174543,10,0,S1001,S1039,S1015
ST12583,John Davidson,Male,239,-1.5779012383215079,37.658265158146676,1,0,S1037,S1022,S1047
ST12584,Jennifer Williams,Female,355,-1.453104428426891,37.25218875474003,5,0,S1037,S1048,S1032
ST12585,Janice Cunningham,Female,158,-1.4928411970320217,36.773240351153824,2,0,S1044,S1047,S1042
ST12586,Jessica Scott,Female,257,-1.0605716725269363,36.90589433372833,7,0,S1020,S1040,S1047
ST12587,Nathan Hicks,Male,229,-1.0746510344253049,37.61534792179416,6,0,S1030,S1032,S1005
ST12588,Melissa Horton,Female,339,-1.7117447683542395,36.05760600886816,7,0,S1042,S1036,S1038
ST12589,Tammy Fitzgerald,Female,373,-0.7820980726819181,37.80064471134286,10,0,S1045,S1011,S1009
ST12590,Andrew Li,Male,279,-0.41251709726489105,36.50933531108772,5,0,S1016,S1009,S1031
ST12591,Megan Terry,Female,316,-1.8929244499239024,37.32266821674685,1,0,S1008,S1034,S1030
ST12592,Deborah Gibson,Female,270,-1.2786852345375925,37.78653499831064,1,0,S1024,S1001,S1018
ST12593,Dawn Guzman,Female,267,-1.2801268087753694,37.51537994513664,8,0,S1002,S1038,S1026
ST12594,Sarah Smith,Female,219,-0.8672579875358102,36.096818416481646,7,0,S1015,S1033,S1042
ST12595,Matthew Rangel,Male,261,-0.972169132712743,37.08926732801878,8,0,S1018,S1021,S1011
ST12596,Laurie Santana,Female,177,-1.7522780877355189,36.923826704362774,7,0,S1049,S1043,S1008
ST12597,Chelsea Henderson,Female,195,-0.9666749099938641,36.929300187858566,5,0,S1022,S1026,S1049
ST12598,David Turner,Male,226,-0.7367559351999883,36.60104964713453,4,0,S1005,S1012,S1021
ST12599,Miss Janet Parker,Female,348,-0.39825463447095566,35.85102527921741,10,0,S1048,S1049,S1015
ST12600,Sherri Luna,Female,255,-1.2404488219153882,36.279739672318264,3,0,S1019,S1024,S1009
ST12601,Makayla Frank,Female,215,-1.4536114445968673,37.2371639612748,2,0,S1018,S1002,S1006
ST12602,Brenda Goodman,Female,279,-1.6654159195184615,37.145702991283535,8,0,S1043,S1017,S1019
ST12603,James Parker,Male,285,-1.0527594096745314,36.899945369228426,2,0,S1019,S1042,S1044
ST12604,Rose Smith MD,Female,155,-1.0535670666208696,35.95299698324993,8,0,S1023,S1026,S1006
ST12605,Kelly Pena,Female,232,-0.5809882086608079,37.796300782625295,4,0,S1041,S1030,S1020
ST12606,Carolyn Brooks,Female,200,-1.1633066529338307,37.39344677451043,8,0,S1049,S1012,S1015
ST12607,Christina White,Female,245,-1.9853447103456217,36.5599784148433,3,0,S1030,S1021,S1039
ST12608,Joanne Olsen,Female,147,-2.434080612132095,36.781919292446275,8,0,S1000,S1024,S1036
ST12609,Anthony White,Male,285,-1.602897022585342,36.155291473024505,9,0,S1014,S1047,S1048
ST12610,Deanna Barrera,Female,359,-0.11660669213269781,36.57422720655997,4,0,S1047,S1019,S1027
ST12611,Mark Weber,Male,233,-1.3144673395496944,37.04053079609588,3,0,S1025,S1033,S1028
ST12612,Christopher Carter,Male,230,-1.5185562464868336,36.777405320558316,10,0,S1001,S1042,S1018
ST12613,Donald Peterson,Male,286,-1.7728359067552533,36.79604360471986,3,0,S1043,S1003,S1015
ST12614,Karen Chambers,Female,284,-1.9005998163973812,36.64054384580625,9,0,S1047,S1030,S1025
ST12615,Antonio Walton,Male,232,-1.457001339097719,36.283052955452895,2,0,S1024,S1011,S1041
ST12616,Kevin Huerta,Male,355,-1.468118667677621,36.14611787153886,6,0,S1019,S1042,S1011
ST12617,Kelly Smith,Female,349,-1.336972668007557,37.452945248012924,10,0,S1042,S1002,S1010
ST12618,William Juarez,Male,386,-1.6902450944960452,37.29413856609925,6,0,S1026,S1024,S1039
ST12619,Kara Rogers,Female,301,-0.9223491359398066,37.03665049414691,9,0,S1002,S1009,S1007
ST12620,Jacqueline Wu,Female,236,-1.5744231747710349,36.99587105849931,10,0,S1038,S1030,S1028
ST12621,Dr. Todd Ortega MD,Male,302,-0.7370740379083816,36.62566224002492,3,0,S1030,S1024,S1002
ST12622,Heather Rivera,Female,316,-1.1454343978808867,36.23690594615179,9,0,S1006,S1041,S1029
ST12623,Joyce Hale,Female,278,-1.2129778902576014,36.312497507337525,7,0,S1000,S1016,S1048
ST12624,Stephen Taylor,Male,192,-0.9510859711846018,37.59359407485256,10,0,S1045,S1028,S1003
ST12625,Sheila Ramirez,Female,176,-1.239698556696666,36.58693319103663,9,0,S1049,S1027,S1003
ST12626,Robin Richardson,Female,300,-1.2886534242521803,37.42925005915269,4,0,S1020,S1041,S1007
ST12627,Matthew Alvarez,Male,388,-1.459653772664014,36.9772195497824,8,0,S1047,S1002,S1017
ST12628,Cole Andersen,Male,203,-0.8044321325556203,36.34126475042476,4,0,S1024,S1037,S1044
ST12629,Robin Smith,Female,270,-1.2883116701109691,37.6921606149187,4,0,S1023,S1037,S1006
ST12630,Angel Aguirre,Male,219,-1.6089199329552888,35.78792035632362,9,0,S1037,S1041,S1014
ST12631,Jeremy Lawson,Male,191,-1.3564262425026818,36.64076350825369,3,0,S1021,S1003,S1000
ST12632,Lisa Miller,Female,252,-1.4526397147296235,36.58481915725084,5,0,S1047,S1000,S1040
ST12633,Timothy Galvan,Male,364,-2.026886511883973,37.700529721488074,4,0,S1025,S1036,S1037
ST12634,Scott Stein DDS,Male,235,-0.7732990971596241,36.751734010558835,5,0,S1011,S1038,S1049
ST12635,Chloe Thomas,Female,271,-0.7809944286554156,36.85301092499518,2,0,S1006,S1044,S1016
ST12636,Laura Vincent,Female,289,-1.0402349552677261,37.720561435731284,8,0,S1015,S1016,S1044
ST12637,Bethany Robles,Female,323,-0.963888490961111,37.2889456773219,1,0,S1044,S1002,S1024
ST12638,Megan Dunn,Female,308,-0.9031735289837616,36.96787763633643,8,0,S1034,S1035,S1010
ST12639,Carol Griffin,Female,268,-0.6642460872075846,37.41111347924383,10,0,S1012,S1017,S1013
ST12640,Matthew Allen,Male,207,-0.523232359052491,36.64225458021749,3,0,S1030,S1038,S1001
ST12641,Paul Keller,Male,255,-1.0918677722253283,36.986204595951854,7,0,S1047,S1005,S1027
ST12642,Jessica Baldwin,Female,215,-1.5962991565489002,37.64187834091433,3,0,S1020,S1013,S1008
ST12643,Tanya Orr,Female,228,-1.5768467790495193,37.096193487833496,3,0,S1002,S1000,S1045
ST12644,Connie Scott,Female,275,-1.251550698044045,37.3698308988426,9,0,S1008,S1026,S1015
ST12645,Steven Martinez,Male,258,-1.0417752217312457,35.93438057080258,6,0,S1010,S1018,S1003
ST12646,Kimberly Swanson,Female,278,-1.2559273913404092,37.11915845558505,5,0,S1045,S1002,S1012
ST12647,Melissa Wiggins,Female,149,-0.8390305409543111,37.23907011057855,8,0,S1000,S1005,S1017
ST12648,Pamela Burke,Female,122,-1.1156234575931239,36.308544754107366,2,0,S1002,S1000,S1007
ST12649,Jamie Love,Female,263,-1.1076413985458766,36.82772585384262,1,0,S1032,S1022,S1021
ST12650,Jane May,Female,171,-0.7916177048555088,36.156575458489684,10,0,S1016,S1032,S1010
ST12651,Savannah Stokes,Female,206,-1.3132339992173965,36.72882589051717,1,0,S1048,S1018,S1012
ST12652,Brian Miller,Male,184,-1.4893002246993368,36.278116164261874,2,0,S1031,S1034,S1025
ST12653,Patrick Pineda,Male,188,-1.364068330574552,36.93585642492655,10,0,S1008,S1013,S1005
ST12654,Brian Richardson,Male,248,-1.8117223109488836,37.684647681088855,2,0,S1016,S1023,S1018
ST12655,Tiffany Ray,Female,272,-0.7198449351576688,37.70540043879521,4,0,S1012,S1009,S1049
ST12656,Amy Nichols,Female,199,-1.0894799872254273,35.392139980662776,6,0,S1013,S1024,S1002
ST12657,William Flores,Male,188,-0.5280483686435049,36.388105324612326,4,0,S1014,S1007,S1010
ST12658,Meghan Hogan,Female,323,-1.3547388185562903,36.46216380783103,4,0,S1008,S1028,S1022
ST12659,Lindsay Walker,Female,215,-0.7252557509507456,36.15948347214868,1,0,S1007,S1014,S1009
ST12660,Kimberly Murray,Female,276,-0.5634141787677167,36.86862924588318,2,0,S1021,S1031,S1018
ST12661,Terri Hood,Female,300,-1.2925485648581985,37.14753659911314,9,0,S1044,S1003,S1020
